1005.09	590.545
1016.55	594.455
1027.99	595.091
1039.41	602
1050.82	602.818
1062.22	602.818
1073.6	608.091
1084.96	607.909
1096.31	605.545
1107.65	612.364
1118.97	617.818
1130.28	619.455
1141.57	620.455
1152.85	622.091
1164.12	623.727
1175.37	628.364
1186.6	635.546
1197.82	632.546
1209.03	640.364
1220.22	642.182
1231.4	656.182
1242.57	662
1253.72	678.091
1264.85	696.455
1275.97	710.909
1287.08	741.455
1298.17	786.636
1309.25	831.909
1320.32	885.909
1331.37	962.636
1342.41	973.182
1353.43	931.545
1364.44	860.727
1375.43	795.273
1386.42	749.364
1397.38	725.636
1408.34	709.727
1419.28	686.273
1430.2	683.636
1441.12	674.364
1452.01	676.727
1462.9	670.182
1473.77	670.455
1484.63	678.909
1495.47	675.455
1506.3	709.364
1517.12	692.273
1527.92	706.455
1538.71	718.909
1549.48	758.545
1560.25	825.818
1571	911.727
1581.73	880
1592.45	843.182
1603.16	814.364
1613.86	775.636
1624.54	695
1635.2	638.545
1645.86	614.818
1656.5	605.273
1667.13	594.364
1677.75	592.909
1688.35	597.273
1698.94	592.273
1709.51	589.727
1720.07	591.182
1730.62	590.455
1741.16	582.091
1751.68	588.818
1762.19	582.091
1772.69	581.727
1783.17	580.727
1793.64	579.636
1804.1	587.909
1814.54	575.545
1824.97	578
1835.39	580.636
1845.8	579.182
1856.19	574.909
1866.57	576.273
1876.94	574.182
1887.29	573.818
1897.63	575.818
1907.96	573.636
1918.28	574
1928.58	573.273
1938.87	572.727
1949.15	574.636
1959.41	574
1969.67	582.455
1979.91	574.273
1990.13	573.091
2000.35	572.818
2010.55	577.636
2020.74	573
2030.92	577.273
2041.08	572
2051.23	572.727
2061.37	580.364
2071.5	574.727
2081.62	592
2091.72	572.545
2101.81	572.273
2111.88	572.818
2121.95	574.818
2132	581.182
2142.04	572.455
2152.07	574.091
2162.09	573.364
2172.09	571.818
2182.08	577.091
2192.06	582.909
2202.03	572.091
2211.99	574.545
2221.93	579.455
2231.86	589.364
2241.78	574.727
2251.69	576.455
2261.58	578.727
2271.46	573.364
2281.34	575.545
2291.2	584.909
2301.04	575.636
2310.88	573.455
2320.7	580
2330.51	572.909
2340.31	578.091
2350.1	579.909
2359.87	581.727
2369.64	579.273
2379.39	579.818
2389.13	579.909
2398.86	584.818
2408.58	589.182
2418.28	582.364
2427.97	584.273
2437.65	586.636
2447.32	585.636
2456.98	589
2466.63	585.636
2476.26	592.727
2485.89	591.273
2495.5	589
2505.1	589.182
2514.69	590.273
2524.26	606
2533.83	594.545
2543.38	593.455
2552.93	599.545
2562.46	593.455
2571.98	604.909
2581.49	599.273
2590.99	601.818
2600.47	602.273
2609.95	607.909
2619.41	614.727
2628.86	625.273
2638.3	621.636
2647.73	627.818
2657.15	631.909
2666.56	645.273
2675.95	645.818
2685.34	651.545
2694.71	652.273
2704.07	649.091
2713.42	649.455
2722.76	639.818
2732.09	629.455
2741.41	631.909
2750.72	624.273
2760.01	618.364
2769.3	614.545
2778.57	614.818
2787.83	614.182
2797.08	625.273
2806.32	616
2815.55	613.909
2824.77	612.727
2833.98	613.545
2843.18	615.091
2852.36	617.273
2861.54	618.545
2870.7	622
2879.86	633.818
2889	630.182
2898.13	628.909
2907.25	635.909
2916.36	635
2925.46	647.727
2934.55	640.364
2943.63	637.636
2952.7	634
2961.75	633.364
2970.8	625.727
2979.84	620.545
2988.86	619
2997.88	616.636
3006.88	619.455
3015.87	615.636
3024.86	622.091
3033.83	603.455
3042.79	608.636
3051.74	609.818
3060.68	602.818
3069.61	610.818
3078.53	608.273
3087.44	605.091
3096.34	602.455
3105.23	604.545
3114.11	605.636
3122.97	615.182
3131.83	608.455
3140.68	611.364
3149.52	607
3158.35	613.182
3167.16	615.364
3175.97	606
3184.76	616.455
3193.55	609.364
3202.32	611
3211.09	603.273
3219.84	608.909
3228.59	607.455
3237.32	609.818
3246.05	607.455
3254.76	609.182
3263.47	603
3272.16	602.727
3280.85	602.455
3289.52	601.818
3298.18	607.727
3306.84	598.818
3315.48	599.364
3324.12	599.455
3332.74	599.091
3341.35	601.909
3349.96	608.182
3358.55	605.091
3367.14	600.455
3375.71	600.454
3384.28	610
3392.83	595.455
3401.38	601
3409.91	602.273
3418.44	602
3426.95	603.273
3435.46	613.818
3443.95	607.727
3452.44	606.455
3460.92	620.091
3469.38	609.909
3477.84	609.364
3486.29	605
3494.73	607.455
